date,item,news,result
2025-09-12-21-42,원익IPS,"AI주식상승확률분석   원익IPS 240810  주가 전망과 상승확률 분석  원익IPS  52주 신고가 경신, 장비 내 주도주 - SK증권, 매수 원익IPS, +5.47% 52주 신고가 - 조선비즈  포토   리얼 서밋 2025  기조연설 나선 김경호 원익IPS 본부장 ",0.9711329
2025-09-12-21-42,코스모화학,"오후 이슈  MLCC    삼화전기, 율촌화학, 시노펙스, 코스모신소재, 코스모화학 엔켐, +11.95% VI 발동 - 조선비즈 ",0.98320675
2025-09-12-21-42,HMM,"BNK 시민단체  HMM 부산 모시기  사활 국민연금, HMM HD현대 등 단순 일반으로 투자목적 변경 산은 회장에 박상진  HMM 민영화 속도  철강 라이벌들은 해운 버리는데 포스코, HMM 인수 검토 기대와 우려 ",0.9613529
2025-09-13-11-31,원익IPS," 원익IPS  52주 신고가 경신, 장비 내 주도주 - SK증권, 매수 AI주식상승확률분석   원익IPS 240810  주가 전망과 상승확률 분석 원익IPS, +5.47% 52주 신고가 - 조선비즈  포토   리얼 서밋 2025  기조연설 나선 김경호 원익IPS 본부장 ",0.9711329
2025-09-13-11-31,SK증권우,상승률 상위 50선 - 코스피 - 조선비즈 ,0.98786086
2025-09-13-11-31,한국금융지주우,상승률 상위 50선 - 코스피 - 조선비즈 ,0.9765198
2025-09-13-11-31,HMM,"BNK 시민단체  HMM 부산 모시기  사활 국민연금, HMM HD현대 등 단순 일반으로 투자목적 변경 HMM, 8600대 신조 자동차운송선  글로비스 타이탄  인수 23년 만에 자동차운송 사업 재개 수출입 99% 해운 의존 한국  HMM 민영화와 한진해운 ",0.9717963
2025-09-13-11-31,강원에너지," 진단 광물개발  강원에너지  신진용,유승주 대표 체제 강원에너지, 외형 급성장 뒤에 숨은 재무 불안과 오너 리스크 ",0.9723278
2025-09-13-11-31,SK네트웍스,"SK, 실적 개선 전망에 상승세 ",0.98384243
2025-09-13-11-31,에스피지,"에스피지, 제조 AX 얼라이언스 내 휴머노이드 얼라이언스 분과 참여 ",0.9975143
2025-09-13-11-31,에스티팜,"에스티팜, 올리고 CDMO 초격차 가속 신약 R D에 힘 더한다 ",0.97371835
2025-09-13-11-31,율촌화학,"오후 이슈  MLCC    삼화전기, 율촌화학, 시노펙스, 코스모신소재, 코스모화학 ",0.9922742
2025-09-13-11-31,와이지엔터테인먼트,"YG엔터,  트레저  컴백 성적 호조  베이비몬스터  10월 새 정규타이틀 발표 ",0.9723208
2025-09-13-11-31,코스모화학,"오후 이슈  MLCC    삼화전기, 율촌화학, 시노펙스, 코스모신소재, 코스모화학 ",0.9922742
2025-09-17-14-58,아이티엠반도체,"아이티엠반도체, 급속 충전 배터리 보호회로 특허 등록 사업확대 기반 강화 ",0.995363
2025-09-17-14-58,DB손해보험,"DB손해보험, 사이버 사고 대응체계 구축 DB손해보험, 사내근로복지기금에 70억 증여 DB손해보험, 보험주 중 유일한 상승여력 보유 종목  로펌라운지  지평, DB손해보험과 사이버 사고 대응체계 구축 ",0.9926088
2025-09-17-14-58,DB하이텍,"AI주식상승확률분석   DB하이텍 000990  주가 전망과 상승확률 분석 특징주, DB하이텍-반도체 생산 테마 상승세에 6.13%   ",0.9874949
2025-09-17-14-58,HMM," 단독   배 만들고 싶은데 국내업체는 가격 못맞춰 ...HMM, 중소형 선박 중국에 발주 충격 ",0.9856915
2025-09-17-14-58,제이앤티씨,"특징주, 제이앤티씨-유리 기판 테마 상승세에 9.13%   ",0.98329014
2025-09-17-14-58,GS건설,"온수역세권 PF 8800억 조달 우군 GS건설 덕 봤다 모듈러 건축, 누가 선도하나? GS건설, 18층 기술 확보 속 경쟁 치열  오늘의 건설사 채용정보  현대건설 GS건설 CJ대한통운 중흥건설, 하반기 신입 공채 GS건설, 태안  햇들원 태양광 발전소  준공 ",0.98324084
2025-09-17-14-58,CJ씨푸드1우,"CJ씨푸드1우, +6.42% 상승폭 확대 - 조선비즈 ",0.98118544
2025-09-17-14-58,원익IPS,"기관  원익IPS  외인  알테오젠  개인  JYP Ent.  1위  주간 코스닥 순매수- 2025년 9월8일 9월12일   섹터 인사이트   반도체 투톱 가격 부담...최선호주 원익IPS 솔브레인   원익IPS  52주 신고가 경신, 장비 내 주도주 - SK증권, 매수 ",0.97619015
2025-09-17-18-06,SK이노베이션,"SK이노베이션,  독자 개발  폐배터리 재활용 기술로 글로벌 공략 SK이노베이션  이동약자 지도  제작, 전국 상업시설 접근성 정보 입력 SK이노베이션, 독자 개발  폐배터리 재활용 기술 로 로열티 번다 SK이노베이션, 자체 개발 폐배터리 재활용 기술로 글로벌 시장 공략 나서 ",0.99288446
2025-09-17-18-06,DB하이텍,"AI주식상승확률분석   DB하이텍 000990  주가 전망과 상승확률 분석 특징주, DB하이텍-반도체 생산 테마 상승세에 6.13%   ",0.9833572
2025-09-17-18-06,CJ씨푸드1우,"CJ씨푸드1우, +6.42% 상승폭 확대 - 조선비즈 ",0.9814349
2025-09-17-18-06,원익IPS,"기관  원익IPS  외인  알테오젠  개인  JYP Ent.  1위  주간 코스닥 순매수- 2025년 9월8일 9월12일   섹터 인사이트   반도체 투톱 가격 부담...최선호주 원익IPS 솔브레인   원익IPS  52주 신고가 경신, 장비 내 주도주 - SK증권, 매수 ",0.98122853
2025-09-17-18-06,HLB생명과학,"HLB, 펩타이드 신약 기술 품는다 HLB사이언스 합병 추진 ",0.9790112
2025-09-17-18-06,HMM," 단독   배 만들고 싶은데 국내업체는 가격 못맞춰 ...HMM, 중소형 선박 중국에 발주 충격 ",0.97786176
2025-09-17-18-06,한화오션,"한화오션, 캐나다 잠수함 수주전  현지화 전략  승부수 띄우나 ",0.97319573
2025-09-17-18-06,SK아이이테크놀로지,"SK이노베이션, 차주 이사회서 3조 CPS 발행 결의 ",0.9717099
2025-09-18-09-42,원익IPS," 섹터 인사이트   반도체 투톱 가격 부담...최선호주 원익IPS 솔브레인  기관  원익IPS  외인  알테오젠  개인  JYP Ent.  1위  주간 코스닥 순매수- 2025년 9월8일 9월12일   원익IPS  52주 신고가 경신, 장비 내 주도주 - SK증권, 매수  특징주 원익IPS, 5일째 상승행진  신고가 ",0.9855269
2025-09-18-09-42,DB하이텍,"AI주식상승확률분석   DB하이텍 000990  주가 전망과 상승확률 분석 특징주, DB하이텍-반도체 생산 테마 상승세에 6.13%   ",0.9833572
2025-09-18-09-42,HMM," HMM 인수전  경영성과 절실 장인화, 반발 뻔히 알면서도 강행   제재 다음달인데 HMM,  에 컨테이너선 발주 검토 신성장 엔진 찾는 포스코, 암초 뚫고 HMM 품을까 포스코의 HMM 베팅 해운업계  생태계 붕괴  우려 ",0.9828291
2025-09-18-09-42,대한해운,대한해운 주가 9원 하락 후 장마감 ,0.9823819
2025-09-18-09-42,CJ씨푸드1우,"CJ씨푸드1우, +6.42% 상승폭 확대 - 조선비즈 ",0.9814349
2025-09-18-09-42,JYP Ent.,"JYP Ent., 오전 장중 0.65% 상승 77,000원 기록 21화 JYP ent 주주로서의 문화승리론 킥플립, 케이주 고백 작전 회의 MV 티저 공개 기관  원익IPS  외인  알테오젠  개인  JYP Ent.  1위  주간 코스닥 순매수- 2025년 9월8일 9월12일  ",0.98101735
2025-09-18-09-42,SK아이이테크놀로지,"SK이노베이션, 차주 이사회서 3조 CPS 발행 결의 ",0.9717099
2025-09-18-09-42,SK이노베이션,"SK이노베이션, 차주 이사회서 3조 CPS 발행 결의 ",0.9717099
2025-09-19-09-52,CJ씨푸드1우,"CJ씨푸드1우, +6.42% 상승폭 확대 - 조선비즈 ",0.9814349
2025-09-19-09-52,이엠텍,"이엠텍, PALIT 지포스 RTX 50 시리즈 흑백대전 이벤트 진행 이엠텍, 미니멀 사이즈와 강력한 퍼포먼스의 PALIT 지포스 RTX 3050 STORM X 출시!   뉴스 이엠텍, PALIT 지포스 RTX50 시리즈 흑백대전 이벤트 진행 이엠텍, 그래픽카드 구매하고 지지대부터 키보드까지! PALIT 지포스 RTX  시리즈 흑백대전 이벤트 진행 ",0.97776604
2025-09-22-20-17,네오위즈,"네오위즈  라운드8 스튜디오 , G-CON 2025 연사 참여  게임 내러티브  논한다 ",0.9942149
2025-09-22-20-17,커넥트웨이브, AT IT OTT  커넥트웨이브 휴맥스모빌리티 티빙 ,0.98836493
2025-09-22-20-17,HMM," 해양수산칼럼  HMM 부산 시대 관건은  안정적 국영기업 유지   SCFI 역대급 낙폭 ...HMM 주가  장중 뚝  HMM, 부산 이전  매각 변수 에 계산법 복잡해져 시기 둘러싸고  눈치싸움   투자360  HMM, 중국에 컨테이너선 발주 두고  설왕설래  ",0.9873307
2025-09-22-20-17,에스엘," AX 혁신 대표기업  에스엘 모빌리티에서 휴머노이드 로봇 기업으로 진화 시흥창업센터 입주기업 에스엘즈, UAE 타이거 그룹과 MOU 체결 ",0.9800623
2025-09-22-20-17,TKG휴켐스,"TKG휴켐스, 8년 만에 DNT 가동률 100% 실적 기대감  ",0.9793633
2025-09-22-20-17,씨아이에스,"드림씨아이에스, 150억 규모 전환사채 발행 결정 ",0.97659194
2025-09-23-09-28,한온시스템,"한온시스템, 친환경 R744 전동컴프레서 누적 생산 100만대 돌파 ",0.9981171
2025-09-23-09-28,S-Oil,"S-OIL, 생태계 보존을 돕는 임직원 가족 참여 봉사활동 개최 S-OIL, 대규모 투자 샤힌 프로젝트 주목 에쓰오일, 생태계 보존을 돕는 임직원 가족 참여 봉사활동 전개 샤힌이 몰고 올 180만t 쓰나미 울산 NCC, 활로 모색에 전력 ",0.98586696
2025-09-23-09-28,GS리테일,"GS샵, 생활용품 브랜드  바로씀  선봬  리빙 카테고리로 PB 확대  ",0.9848634
2025-09-23-09-28,지씨셀,"지씨셀, 국가신약개발사업단 전략컨설팅 사업수행기관 선정 ",0.9727768
2025-09-23-09-28,에스엘, AX 혁신 대표기업  에스엘 모빌리티에서 휴머노이드 로봇 기업으로 진화 ,0.9726366
2025-09-24-22-48,삼성전기,"한투증권, 삼성전기 목표가 29.7%   MLCC 호황 수혜주  ",0.99669623
2025-09-24-22-48,TKG휴켐스,"TKG휴켐스, 8년 만에 DNT 가동률 100% 실적 기대감  ",0.9901635
2025-09-24-22-48,원익QnC, 종목진단  원익QnC   셀트리온 ,0.98833597
2025-09-24-22-48,효성첨단소재,"HS효성첨단소재, CCE 2025서 차세대 탄소섬유 솔루션 제시 ",0.9850105
2025-09-25-21-11,신라젠,"신라젠, 본점 소재지 청계천으로 변경 ",0.9817263
2025-09-25-22-39,시노펙스,"시노펙스 주가 9월 25일 7,160원 장중 거래량 16만 주 돌파 시노펙스, 오후 장중 1.94% 하락 ",0.99051523
2025-09-25-22-39,DN오토모티브,"DN오토모티브,  행동주의펀드 지분매입 추진에 주가 4% 강세 종합  ",0.98837864
2025-09-25-22-39,신라젠,"신라젠, 본점 소재지 청계천으로 변경 ",0.9817263
2025-09-26-08-31,에코프로머티,"싱가포르 그린라이온, 에코프로머티와 NCM 수산화물 샘플 테스트 ",0.98592484
2025-09-26-08-31,신라젠,"신라젠, 본점 소재지 청계천으로 변경 ",0.9847442
2025-09-26-08-31,휠라홀딩스,"미스토홀딩스, 골프 쏠림 심화   FILA 매출 20% 급감 ",0.9714115
2025-09-26-08-31,S-Oil,"에쓰오일, 저소득층에 추석맞이 송편 나누기 ",0.97043395
2025-09-26-08-44,에코프로머티,"싱가포르 그린라이온, 에코프로머티와 NCM 수산화물 샘플 테스트 ",0.98592484
2025-09-26-08-44,신라젠,"신라젠, 본점 소재지 청계천으로 변경 ",0.9847442
2025-09-26-08-44,시노펙스,"시노펙스 주가 9월 25일 7,160원 장중 거래량 16만 주 돌파 시노펙스, 오후 장중 1.94% 하락 ",0.98256886
2025-09-26-08-44,휠라홀딩스,"미스토홀딩스, 골프 쏠림 심화   FILA 매출 20% 급감 ",0.9714115
2025-09-26-08-44,S-Oil,"에쓰오일, 저소득층에 추석맞이 송편 나누기 ",0.97043395
2025-09-26-08-44,KB금융,"KB금융, 첨단전략산업 키우고 부동산 줄인다 KB금융,  그룹 생산적 금융 협의회  만든다 KB금융,  성장 동력 프레임워크  가동 생산적 금융 전환 총력 KB금융, 생산적 금융협의체 출범 계열사별 전담조직도 신설 ",0.9636036
2025-09-26-08-44,두산밥캣,"두산 경영진, 실리콘밸리서 AI 혁신 로드맵 구상 ",0.9627073
2025-09-26-19-05,DN오토모티브,"DN오토모티브,  행동주의펀드 지분매입 추진에 주가 4% 강세 종합  ",0.99324346
2025-09-26-19-05,성일하이텍,"성일하이텍, 헝가리 진출기업 CSR  함께하는 가치상  수상 ",0.99093795
2025-09-26-19-05,제이앤티씨,"제이앤티씨, HDD 유리플래터 신사업에 200억원 투자 제이앤티씨, 200억 규모 신규 시설투자 결정 ",0.9873477
2025-09-26-19-05,에코프로머티,"싱가포르 그린라이온, 에코프로머티와 NCM 수산화물 샘플 테스트 ",0.98592484
2025-09-26-19-05,신라젠,"신라젠, 본점 소재지 청계천으로 변경 ",0.9847442
2025-09-26-19-05,시노펙스,"시노펙스, 오후 장중 1.94% 하락 시노펙스 주가 9월 25일 7,160원 장중 거래량 16만 주 돌파 ",0.98256886
2025-09-26-19-05,JB금융지주,"JB금융지주, 한국IR대상  IR 우수기업  선정 JB금융지주,  2025 한국IR대상  IR 우수기업 선정 JB금융,  2025 한국IR대상  IR 우수기업 선정 JB금융,  2025 한국IR대상  우수기업 선정 ",0.97960585
2025-09-26-19-05,RFHIC,"RFHIC, 이탈리아 방산 대표기업과 70억 규모 공급계약 체결 ",0.97621745
2025-09-26-19-05,이수스페셜티케미컬," 특징주  이수스페셜티케미컬,  전고체 배터리 상용화 연구 성과 에 핵심 원료 생산 부각되며  강세  이수스페셜티케미컬 주가 10% 도약 연속 하락분 일거에 만회 이수스페셜티케미컬, 3거래일만에 11% 급등 5만원선 회복  투자원정대 동행  이수스페셜티케미컬 vs 한컴위드 vs 청담글로벌, 공략법은? ",0.9653883
2025-09-27-21-55,GS건설,"GS건설, 입주민 전용  큐레이션 전자도서관  도입 교보문고와 협업 ",0.99338764
2025-09-27-21-55,원익IPS,원익IPS 주당 50원 결산 현금배당 ,0.9918867
2025-09-27-21-55,제이앤티씨,"제이앤티씨, HDD 유리플래터 신사업에 200억원 투자 제이앤티씨, 200억 규모 신규 시설투자 결정 ",0.9873477
2025-09-27-21-55,신라젠,"신라젠, 본점 소재지 청계천으로 변경 ",0.9847442
2025-09-27-21-55,차바이오텍,9월만 두 차례 수주 차바이오텍 CGT CDMO 사업  예열  끝났다 ,0.9818094
2025-09-27-21-55,KG이니시스," 단독  KG이니시스, KG모빌리언스와  스테이블코인 상표권  출원 ",0.98123693
2025-09-27-21-55,JB금융지주,"JB금융지주,  2025 한국IR대상 우수기업  선정 JB금융지주,  2025 한국IR대상  유가증권시장 우수기업 선정 JB금융,  2025 한국IR대상  IR우수기업 선정 JB금융지주, 한국IR대상  IR 우수기업  선정 ",0.97860396
2025-09-27-21-55,RFHIC,"RFHIC, 이탈리아 방산 대표기업과 70억 규모 공급계약 체결 ",0.97621745
2025-09-27-21-55,휠라홀딩스,"휠라홀딩스, 3년간 최대 5000억 주주환원 약속 휠라홀딩스, 매출  4조 클럽  입성 ",0.95592403
2025-09-28-09-49,SAMG엔터," 상장 기대주 점검  더핑크퐁컴퍼니, SAMG엔터와 차별점 있나 ",0.995635
2025-09-28-09-49,아난티,AI주식상승확률분석   아난티 005930  주가 전망과 상승확률 분석 ,0.9947655
2025-09-28-09-49,차바이오텍,"차바이오텍, 남수연 R D 총괄사장 영입 차바이오그룹 CTO 겸직 ",0.9901864
2025-09-28-09-49,이엠텍,"이엠텍, SAPPHIRE 퓨어   니트로 화이트 기획전 진행 이엠텍, 강력한 서버케이스 레드빗 MAXIMIZER PRO   OPTIMIZER PRO A 시리즈 출시! 이엠텍, 미니멀 사이즈와 강력한 퍼포먼스의 PALIT 지포스 RTX 3050 STORM X 출시!   뉴스 ",0.989902
2025-09-28-09-49,GS건설,"GS건설, 입주민 전용  큐레이션 전자도서관  도입 교보문고와 협업 ",0.989299
2025-09-28-09-49,KG이니시스," 단독  KG이니시스, KG모빌리언스와  스테이블코인 상표권  출원 ",0.98863536
2025-09-28-09-49,RFHIC,"RFHIC, 자사주 5만1900주 처분 결정 ",0.9872123
2025-09-28-09-49,칩스앤미디어,"칩스앤미디어, 500만 달러 규모 NPU IP 라이선스 계약 ",0.98522395
2025-09-28-09-49,에스피지, 생생한 주식쇼 생쇼  에스피지  058610    로봇 밸류체인의 핵심 감속기 기업 ,0.98116285
